,Feature Id,Importances
427,team1_all_xg90_draw_xgxga,0.09199870525739084
428,team2_all_classic_wins,0.09197118961168341
429,team2_home_xg90_com_xgxga,0.09148901558511423
430,team2_home_xg90_03_zero_xg90xga90sum,0.09109960331210432
431,team2_home_xg90_zero_xg90xga90sum,0.0904593515269272
432,team1_home_five_cop_xg90,0.0904114870237129
433,team1_away_xg90_03_draw_xg90,0.09028379893930197
434,team2_home_xgpower_03_zero_xg90index,0.0895668388426602
435,team1_all_xg90_03_xg_xg90xga90sum,0.08955382958550989
436,team1_all_five_zero_xg90xga90sum,0.08928834270387023
437,team1_all_xg90_zero_xgxga,0.08919715959421971
438,team1_all_xg90_03_draw_xgxga,0.08867683061463
439,team1_away_xgpower_com_xga90index,0.08783267362106673
440,team2_away_xg90_03_zero_xgxga,0.08760835335484976
441,team2_home_five_draw_xga90,0.08715276283984776
442,team1_away_xg90_zero_xg90,0.08713179940706486
443,team2_all_xgpower_draw_xga90index,0.08675587074283368
444,team1_away_classic_gdxgd,0.0866109567664009
445,team1_away_five_draw_xg90,0.086277090999686
446,team1_away_five_zero_xg90xga90sum,0.08617775979012757
447,team1_all_xgpower_03_cop_xg90index,0.08594513796167591
448,team2_away_xg90_03_cop_xgxga,0.08538964985992722
449,team1_all_xg90_zero_xg90,0.08519167259414112
450,team2_away_five_draw_xg90xga90sum,0.08476797393881841
451,team1_away_xgpower_draw_xga90index,0.08420533725226687
452,team1_home_xgpower_com_xgsubxgaindex,0.0832655322050442
453,team1_away_xg90_03_cop_xg90,0.08325840649626076
454,team1_home_xgpower_03_cop_xg90index,0.08316722476914282
455,team1_away_classic_xgxga90,0.08298125724623857
456,team1_home_five_com_xg90,0.08115090039764086
457,team1_home_classic_xgash,0.08094489028780347
458,team1_away_xg90_com_xgxga,0.08024124424750755
459,team1_home_classic_xgsh,0.08015359170248233
460,team1_all_xgpower_03_zero_xgsubxgaindex,0.07978362123253631
461,team2_home_xgpower_03_com_xga90index,0.07950116149087952
462,team1_away_five_draw_xgxga,0.07913118152266925
463,team1_home_xg90_draw_xg90xga90sum,0.07894351069274191
464,team1_all_xgpower_03_cop_xga90index,0.07874957144665132
465,team1_all_five_draw_xgxga,0.07851753635953229
466,team1_all_xg90_draw_xg90,0.07848058529777933
467,team2_all_classic_game,0.07847731303106203
468,team1_away_classic_game,0.07825545476627525
469,team1_home_xgpower_03_xg_xg90index,0.0777664250229147
470,team1_all_classic_xgsh,0.07767825363180725
471,team2_home_xg90_03_com_xgxga,0.07612293734265305
472,team2_away_xg90_com_xgxga,0.07577076316952529
473,team2_home_classic_xga90,0.07481572300286679
474,team2_all_xg90_03_com_xg90,0.07443823780521625
475,team2_away_xgpower_draw_xg90index,0.07276561088069618
476,team2_all_xgpower_zero_xg90index,0.07153475362330844
477,team2_all_xgpower_03_zero_xga90index,0.07106552702557882
478,team2_all_xg90_cop_xgxga,0.07103045931895813
479,team2_all_xgpower_03_cop_xg90index,0.07098393753271107
480,team1_away_five_draw_xga90,0.07036623740668191
481,team1_home_xgpower_03_cop_xgsubxgaindex,0.0700092463225588
482,team1_all_five_zero_xga90,0.06974173425051931
483,team2_all_xg90_03_com_xga90,0.06942400633954085
484,team2_away_xgpower_zero_xga90index,0.06775482128531346
485,team1_away_xgpower_03_cop_xga90index,0.06742664820700074
486,team2_all_classic_xg,0.06677765415112884
